timestamp,elapsed_ms,acc_x,acc_y,acc_z,acc_magnitude,gyro_x,gyro_y,gyro_z,gyro_magnitude
1756078095845,8671,-2.181716,-8.207922,0.702100,8.521902,0.277901,-0.317182,0.106793,0.435015
1756078095848,8674,-2.181716,-8.207922,0.702100,8.521902,0.166048,0.003329,-0.055394,0.175076
1756078095904,8730,-4.880580,-8.037933,3.763685,10.128858,0.166048,0.003329,-0.055394,0.175076
1756078095907,8733,-4.880580,-8.037933,3.763685,10.128858,-0.270311,0.455400,-0.052864,0.532214
1756078095966,8792,-3.401562,-8.269572,2.028487,9.169036,-0.270311,0.455400,-0.052864,0.532214
1756078095968,8794,-3.401562,-8.269572,2.028487,9.169036,-0.005193,-0.307462,-0.074702,0.316449
1756078096026,8852,-3.401562,-8.269572,2.028487,9.169036,-0.403735,-0.142080,-0.124902,0.445858
1756078096029,8855,-3.640384,-8.931569,2.455254,9.952567,-0.403735,-0.142080,-0.124902,0.445858
1756078096106,8932,-3.640384,-8.931569,2.455254,9.952567,-0.121973,0.170575,-0.180562,0.276724
1756078096110,8936,-3.184887,-9.278728,3.351882,10.366939,-0.121973,0.170575,-0.180562,0.276724
1756078096171,8997,-3.184887,-9.278728,3.351882,10.366939,0.341816,0.781637,-0.314386,0.909194
1756078096183,9009,-5.424064,-8.701127,3.380613,10.796232,0.341816,0.781637,-0.314386,0.909194
1756078096231,9057,-5.424064,-8.701127,3.380613,10.796232,0.851811,0.184157,0.233959,0.902349
1756078096241,9067,-6.417059,-8.209119,2.442684,10.702102,0.851811,0.184157,0.233959,0.902349
1756078096354,9180,-4.365228,-11.653777,3.810372,13.014787,0.851811,0.184157,0.233959,0.902349
1756078096364,9190,-4.365228,-11.653777,3.810372,13.014787,1.020523,-1.091363,0.518251,1.581494
1756078096416,9242,-4.981137,-13.989321,12.697649,19.538248,1.020523,-1.091363,0.518251,1.581494
1756078096426,9252,-4.981137,-13.989321,12.697649,19.538248,2.514821,-2.503636,0.500008,3.583647
1756078096478,9304,-2.373252,-14.052767,6.331466,15.594872,2.514821,-2.503636,0.500008,3.583647
1756078096490,9316,-2.373252,-14.052767,6.331466,15.594872,5.098352,-3.394196,0.345545,6.134587
1756078096532,9358,-4.499902,-5.819107,5.716156,9.315878,5.098352,-3.394196,0.345545,6.134587
1756078096541,9367,-4.499902,-5.819107,5.716156,9.315878,2.900713,-1.445962,0.028096,3.241255
1756078096615,9441,1.575983,-1.971027,2.750339,3.732698,2.900713,-1.445962,0.028096,3.241255
1756078096625,9451,1.575983,-1.971027,2.750339,3.732698,2.702174,-1.632650,0.904675,3.284163
1756078096676,9502,1.939902,-0.012570,1.920150,2.729533,2.702174,-1.632650,0.904675,3.284163
1756078096689,9515,1.939902,-0.012570,1.920150,2.729533,1.441568,-0.600276,0.207460,1.575274
1756078096735,9561,1.318008,-0.034117,0.509366,1.413423,1.441568,-0.600276,0.207460,1.575274
1756078096745,9571,1.318008,-0.034117,0.509366,1.413423,-0.753008,0.475507,-0.134490,0.900675
1756078096795,9621,2.243966,-1.915960,4.146757,5.089389,-0.753008,0.475507,-0.134490,0.900675
1756078096806,9632,2.243966,-1.915960,4.146757,5.089389,-2.345711,1.401754,-0.572047,2.791865
1756078096853,9679,-2.786252,-5.168483,5.504270,8.048192,-2.345711,1.401754,-0.572047,2.791865
1756078096860,9686,-2.786252,-5.168483,5.504270,8.048192,-3.056907,2.325204,-1.182043,4.018517
1756078096914,9740,-2.786252,-5.168483,5.504270,8.048192,-3.884883,1.865010,-0.778575,4.379128
1756078096925,9751,-3.791218,-9.534309,6.906075,12.368114,-3.884883,1.865010,-0.778575,4.379128
1756078096976,9802,-3.791218,-9.534309,6.906075,12.368114,-3.640405,1.854624,-0.442218,4.109469
1756078096987,9813,-4.988918,-12.351686,8.975264,16.062653,-3.640405,1.854624,-0.442218,4.109469
1756078097036,9862,-4.988918,-12.351686,8.975264,16.062653,-2.748646,0.769253,0.015313,2.854303
1756078097049,9875,-2.768296,-13.114240,3.977368,13.980923,-2.748646,0.769253,0.015313,2.854303
1756078097098,9924,-3.069367,-11.298837,7.651869,13.986987,-2.748646,0.769253,0.015313,2.854303
1756078097107,9933,-3.069367,-11.298837,7.651869,13.986987,-1.133840,-0.110122,-0.196541,1.156005
1756078097191,10017,-3.925294,-8.811261,-0.238822,9.649004,-1.133840,-0.110122,-0.196541,1.156005
1756078097195,10021,-5.950788,-10.798449,5.186440,13.376005,-1.133840,-0.110122,-0.196541,1.156005
1756078097197,10023,-5.950788,-10.798449,5.186440,13.376005,0.227034,0.512392,0.107858,0.570722
1756078097227,10053,-6.836643,-11.425729,8.088212,15.579028,0.227034,0.512392,0.107858,0.570722
1756078097237,10063,-6.625953,-10.798449,3.500921,13.144056,0.227034,0.512392,0.107858,0.570722
1756078097249,10075,-6.625953,-10.798449,3.500921,13.144056,-0.293480,0.854608,0.020373,0.903825
1756078097253,10079,-5.821501,-9.730635,-0.243610,11.341714,-0.293480,0.854608,0.020373,0.903825
1756078097268,10094,-3.633201,-8.935760,-0.377685,9.653527,-0.293480,0.854608,0.020373,0.903825
1756078097288,10114,-1.851915,-8.380304,0.838569,8.623357,-0.293480,0.854608,0.020373,0.903825
1756078097291,10117,-1.851915,-8.380304,0.838569,8.623357,-0.033955,-0.292415,0.233026,0.375447
1756078097307,10133,-1.420959,-8.045116,1.963844,8.402363,-0.033955,-0.292415,0.233026,0.375447
1756078097330,10156,-2.258929,-7.949348,2.351705,8.592172,-0.033955,-0.292415,0.233026,0.375447
1756078097348,10174,-3.853468,-8.480861,1.796250,9.486871,-0.033955,-0.292415,0.233026,0.375447
1756078097378,10204,-3.853468,-8.480861,1.796250,9.486871,-0.292948,-0.039282,-0.097205,0.311143
1756078097390,10216,-4.777629,-8.897452,1.360505,10.190259,-0.292948,-0.039282,-0.097205,0.311143
1756078097399,10225,-4.054581,-8.950125,1.743577,9.979199,-0.292948,-0.039282,-0.097205,0.311143
1756078097414,10240,-2.972401,-8.907029,2.605490,9.744686,-0.292948,-0.039282,-0.097205,0.311143
1756078097432,10258,-3.029862,-8.863934,2.562394,9.711604,-0.292948,-0.039282,-0.097205,0.311143
1756078097441,10267,-3.029862,-8.863934,2.562394,9.711604,-0.278167,0.236355,0.004927,0.365055
1756078097460,10286,-3.312378,-8.758589,1.595137,9.498904,-0.278167,0.236355,0.004927,0.365055
1756078097480,10306,-3.269282,-8.830415,0.757166,9.446573,-0.278167,0.236355,0.004927,0.365055
1756078097492,10318,-3.269282,-8.830415,0.757166,9.446573,-0.153664,-0.154863,-0.054062,0.224762
1756078097494,10320,-2.886210,-9.136872,0.647033,9.603713,-0.153664,-0.154863,-0.054062,0.224762
1756078097509,10335,-2.771288,-9.256582,1.279102,9.746818,-0.153664,-0.154863,-0.054062,0.224762
1756078097534,10360,-3.063381,-9.323620,1.987786,10.013266,-0.153664,-0.154863,-0.054062,0.224762
1756078097554,10380,-3.475184,-9.342773,2.030882,10.172944,-0.153664,-0.154863,-0.054062,0.224762
1756078097577,10403,-4.021062,-9.103354,1.791461,10.111840,-0.153664,-0.154863,-0.054062,0.224762
1756078097588,10414,-4.021062,-9.103354,1.791461,10.111840,-0.150202,-0.007324,-0.160855,0.220201
1756078097594,10420,-4.183867,-8.911818,1.872864,10.021620,-0.150202,-0.007324,-0.160855,0.220201
1756078097611,10437,-4.083311,-9.007586,2.097919,10.109961,-0.150202,-0.007324,-0.160855,0.220201
1756078097632,10458,-4.083311,-9.007586,2.097919,10.109961,0.135288,0.353401,-0.088017,0.388513
1756078097639,10465,-4.523844,-9.136872,2.078766,10.405232,0.135288,0.353401,-0.088017,0.388513
1756078097651,10477,-5.175067,-9.395446,1.508946,10.832019,0.135288,0.353401,-0.088017,0.388513
1756078097674,10500,-5.787982,-9.342773,1.326986,11.070188,0.135288,0.353401,-0.088017,0.388513
1756078097696,10522,-5.787982,-9.342773,1.326986,11.070188,0.489888,0.166714,-0.008123,0.517542
1756078097707,10533,-4.978743,-9.270947,2.806603,10.891068,0.489888,0.166714,-0.008123,0.517542
1756078097713,10539,-4.068946,-9.309255,4.808156,11.239969,0.489888,0.166714,-0.008123,0.517542
1756078097732,10558,-4.715380,-9.874287,4.721964,11.917772,0.489888,0.166714,-0.008123,0.517542
1756078097755,10581,-4.341885,-11.698668,2.888006,12.808254,0.489888,0.166714,-0.008123,0.517542
1756078097777,10603,-4.341885,-11.698668,2.888006,12.808254,1.377120,-0.462591,0.220376,1.469358
1756078097793,10619,-3.594894,-13.044209,2.308609,13.726047,1.377120,-0.462591,0.220376,1.469358
1756078097802,10628,-4.351461,-13.230957,3.979762,14.485577,1.377120,-0.462591,0.220376,1.469358
1756078097822,10648,-4.772841,-13.250111,9.606135,17.047676,1.377120,-0.462591,0.220376,1.469358
1756078097837,10663,-4.772841,-13.250111,9.606135,17.047676,2.374473,-1.471795,0.309859,2.810750
1756078097849,10675,-4.705803,-14.327501,16.515802,22.365009,2.374473,-1.471795,0.309859,2.810750
1756078097856,10682,-6.238092,-15.567698,16.515802,23.538027,2.374473,-1.471795,0.309859,2.810750
1756078097873,10699,-5.467160,-15.610794,8.916606,18.790758,2.374473,-1.471795,0.309859,2.810750
1756078097891,10717,-3.163938,-14.255675,1.595137,14.689426,2.374473,-1.471795,0.309859,2.810750
1756078097894,10720,-3.163938,-14.255675,1.595137,14.689426,4.613523,-2.566087,0.488157,5.301670
1756078097910,10736,-3.594894,-11.703457,-0.492607,12.253034,4.613523,-2.566087,0.488157,5.301670
1756078097931,10757,-4.107253,-9.127295,0.953491,10.054163,4.613523,-2.566087,0.488157,5.301670
1756078097955,10781,-3.800795,-6.134543,5.832874,9.279067,4.613523,-2.566087,0.488157,5.301670
1756078097982,10808,-2.790442,-4.607043,13.647549,14.671980,4.613523,-2.566087,0.488157,5.301670
1756078097989,10815,-2.790442,-4.607043,13.647549,14.671980,3.464237,-1.996704,0.722648,4.063248
1756078097996,10822,-0.530316,-4.913500,10.808025,11.884323,3.464237,-1.996704,0.722648,4.063248
1756078098015,10841,-0.424971,-4.760272,2.136226,5.234907,3.464237,-1.996704,0.722648,4.063248
1756078098038,10864,0.791284,-3.740342,0.196923,3.828193,3.464237,-1.996704,0.722648,4.063248
1756078098046,10872,0.791284,-3.740342,0.196923,3.828193,3.241331,-2.296176,0.988432,4.093366
1756078098061,10887,1.533486,-2.370858,3.826533,4.755513,3.241331,-2.296176,0.988432,4.093366
1756078098077,10903,1.997961,-1.408389,6.713940,7.145096,3.241331,-2.296176,0.988432,4.093366
1756078098093,10919,1.997961,-1.408389,6.713940,7.145096,2.297108,-1.533048,0.609863,2.828228
1756078098096,10922,2.692280,-0.814627,3.472191,4.468568,2.297108,-1.533048,0.609863,2.828228
1756078098111,10937,2.237381,-0.469862,0.177769,2.293087,2.297108,-1.533048,0.609863,2.828228
1756078098139,10965,1.892616,-0.330998,-1.344943,2.345299,2.297108,-1.533048,0.609863,2.828228
1756078098156,10982,1.193510,0.315436,-1.072004,1.634979,2.297108,-1.533048,0.609863,2.828228
1756078098178,11004,1.193510,0.315436,-1.072004,1.634979,0.843289,-0.408662,0.270444,0.975336
1756078098190,11016,1.509544,1.297059,1.130662,2.288991,0.843289,-0.408662,0.270444,0.975336
1756078098195,11021,2.050634,0.976236,1.566406,2.758943,0.843289,-0.408662,0.270444,0.975336
1756078098216,11042,2.270900,0.080804,2.686893,3.518936,0.843289,-0.408662,0.270444,0.975336
1756078098237,11063,1.806425,-0.661398,3.079542,3.631005,0.843289,-0.408662,0.270444,0.975336
1756078098247,11073,1.806425,-0.661398,3.079542,3.631005,-1.196691,0.821718,-0.201468,1.465564
1756078098263,11089,1.720234,-1.307833,4.381988,4.885841,-1.196691,0.821718,-0.201468,1.465564
1756078098278,11104,1.605312,-1.968632,5.310938,5.887156,-1.196691,0.821718,-0.201468,1.465564
1756078098294,11120,1.049857,-2.653374,5.765836,6.433309,-1.196691,0.821718,-0.201468,1.465564
1756078098304,11130,1.049857,-2.653374,5.765836,6.433309,-2.294977,1.616937,-0.692555,2.891546
1756078098312,11138,-1.454478,-3.994127,6.737882,7.966656,-2.294977,1.616937,-0.692555,2.891546
1756078098333,11159,-4.025850,-5.219958,6.397905,9.186328,-2.294977,1.616937,-0.692555,2.891546
1756078098352,11178,-4.413711,-6.934206,5.617396,9.955863,-2.294977,1.616937,-0.692555,2.891546
1756078098373,11199,-4.413711,-6.934206,5.617396,9.955863,-2.885134,2.206827,-0.961933,3.757578
1756078098376,11202,-3.384204,-8.691550,5.765836,10.965434,-2.885134,2.206827,-0.961933,3.757578
1756078098393,11219,-3.116054,-10.104130,6.062717,12.188510,-2.885134,2.206827,-0.961933,3.757578
1756078098413,11239,-3.403358,-11.033080,6.541558,13.270407,-2.885134,2.206827,-0.961933,3.757578
1756078098434,11260,-3.594894,-11.602900,7.274183,14.158541,-2.885134,2.206827,-0.961933,3.757578
1756078098437,11263,-3.594894,-11.602900,7.274183,14.158541,-3.778623,2.019607,-0.651542,4.333741
1756078098452,11278,-3.748123,-12.110471,7.906252,14.940574,-3.778623,2.019607,-0.651542,4.333741
1756078098474,11300,-4.289212,-12.507908,8.327632,15.626725,-3.778623,2.019607,-0.651542,4.333741
1756078098494,11320,-5.084087,-12.608464,8.140884,15.845987,-3.778623,2.019607,-0.651542,4.333741
1756078098497,11323,-5.084087,-12.608464,8.140884,15.845987,-3.761579,1.830789,-0.535961,4.217644
1756078098514,11340,-5.141548,-12.474389,6.421847,14.942759,-3.761579,1.830789,-0.535961,4.217644
1756078098534,11360,-4.399345,-12.862250,3.242348,13.975140,-3.761579,1.830789,-0.535961,4.217644
1756078098554,11380,-3.082535,-13.580510,0.417190,13.932204,-3.761579,1.830789,-0.535961,4.217644
1756078098575,11401,-2.460042,-13.254899,2.394800,13.692305,-3.761579,1.830789,-0.535961,4.217644
1756078098578,11404,-2.460042,-13.254899,2.394800,13.692305,-2.786197,1.581916,-0.278300,3.216023
1756078098595,11421,-1.258153,-12.316372,7.446566,14.447398,-2.786197,1.581916,-0.278300,3.216023
1756078098615,11441,-1.746570,-10.396222,9.912594,14.470365,-2.786197,1.581916,-0.278300,3.216023
1756078098635,11461,-4.495114,-9.103354,5.186440,11.400713,-2.786197,1.581916,-0.278300,3.216023
1756078098638,11464,-4.495114,-9.103354,5.186440,11.400713,-2.173138,0.614391,-0.263653,2.273657
1756078098657,11483,-5.807136,-9.496002,-1.584363,11.243091,-2.173138,0.614391,-0.263653,2.273657
1756078098675,11501,-4.643554,-9.826403,-4.232350,11.663343,-2.173138,0.614391,-0.263653,2.273657
1756078098695,11521,-4.643554,-9.826403,-4.232350,11.663343,-0.230230,0.515188,-0.118777,0.576656
1756078098699,11525,-4.906917,-8.945336,2.859275,10.595864,-0.230230,0.515188,-0.118777,0.576656
1756078098715,11541,-6.889316,-8.011598,9.563040,14.251319,-0.230230,0.515188,-0.118777,0.576656
1756078098735,11561,-7.032968,-8.883087,3.108272,11.748755,-0.230230,0.515188,-0.118777,0.576656
1756078098756,11582,-6.391322,-10.233417,-2.048838,12.238037,-0.230230,0.515188,-0.118777,0.576656
1756078098759,11585,-6.391322,-10.233417,-2.048838,12.238037,0.062185,0.716656,0.166581,0.738385
1756078098774,11600,-4.346673,-10.214263,-0.832584,11.131844,0.062185,0.716656,0.166581,0.738385
1756078098795,11621,-3.451242,-9.965266,4.027646,11.288912,0.062185,0.716656,0.166581,0.738385
1756078098814,11640,-3.944447,-9.558251,4.765060,11.385282,0.062185,0.716656,0.166581,0.738385
1756078098834,11660,-3.944447,-9.558251,4.765060,11.385282,-0.030493,-0.132093,0.216382,0.255342
1756078098837,11663,-3.853468,-9.242217,1.317410,10.099671,-0.030493,-0.132093,0.216382,0.255342
1756078098865,11691,-3.341109,-9.012374,-1.201291,9.686537,-0.030493,-0.132093,0.216382,0.255342
1756078098882,11708,-2.742558,-8.715493,-1.737592,9.300573,-0.030493,-0.132093,0.216382,0.255342
1756078098901,11727,-2.828749,-8.480861,-0.875679,8.982964,-0.030493,-0.132093,0.216382,0.255342
1756078098908,11734,-2.828749,-8.480861,-0.875679,8.982964,0.215716,-0.353934,-0.027164,0.415380
1756078098921,11747,-3.508703,-8.480861,0.824204,9.214951,0.215716,-0.353934,-0.027164,0.415380
1756078098936,11762,-3.575740,-8.634089,1.858499,9.528244,0.215716,-0.353934,-0.027164,0.415380
1756078098958,11784,-3.211822,-8.897452,1.566406,9.588226,0.215716,-0.353934,-0.027164,0.415380
1756078098963,11789,-3.211822,-8.897452,1.566406,9.588226,-0.293081,-0.109589,-0.057924,0.318216
1756078098981,11807,-3.384204,-9.136872,1.068413,9.801876,-0.293081,-0.109589,-0.057924,0.318216
1756078098999,11825,-3.470395,-9.007586,1.068413,9.711938,-0.293081,-0.109589,-0.057924,0.318216
1756078099019,11845,-3.082535,-8.993220,0.785897,9.539269,-0.293081,-0.109589,-0.057924,0.318216
1756078099041,11867,-3.475184,-9.151237,0.915184,9.831562,-0.293081,-0.109589,-0.057924,0.318216
1756078099050,11876,-3.475184,-9.151237,0.915184,9.831562,-0.161387,-0.130095,-0.015713,0.207888
1756078099069,11895,-3.594894,-9.122507,0.800262,9.837877,-0.161387,-0.130095,-0.015713,0.207888
1756078099081,11907,-3.393781,-9.280524,1.034894,9.935637,-0.161387,-0.130095,-0.015713,0.207888
1756078099104,11930,-3.551798,-9.361927,1.259949,10.091998,-0.161387,-0.130095,-0.015713,0.207888
1756078099114,11940,-3.551798,-9.361927,1.259949,10.091998,-0.091480,-0.033423,-0.017177,0.098897
1756078099124,11950,-3.796007,-9.213487,0.900818,10.005472,-0.091480,-0.033423,-0.017177,0.098897
1756078099141,11967,-3.561375,-9.088988,0.556053,9.777643,-0.091480,-0.033423,-0.017177,0.098897
1756078099169,11995,-3.379416,-9.069835,1.192911,9.752199,-0.091480,-0.033423,-0.017177,0.098897
1756078099178,12004,-3.379416,-9.069835,1.192911,9.752199,-0.098803,0.022104,-0.080561,0.129386
1756078099183,12009,-4.126407,-9.151237,2.495357,10.344041,-0.098803,0.022104,-0.080561,0.129386
1756078099196,12022,-4.964377,-9.223063,2.370858,10.739223,-0.098803,0.022104,-0.080561,0.129386
1756078099218,12044,-5.448006,-9.227852,1.183334,10.781201,-0.098803,0.022104,-0.080561,0.129386
1756078099241,12067,-5.433641,-9.132084,2.097919,10.831467,-0.098803,0.022104,-0.080561,0.129386
1756078099250,12076,-5.433641,-9.132084,2.097919,10.831467,0.101200,0.444348,-0.063383,0.460113
1756078099270,12096,-4.902128,-8.811261,4.410718,11.005617,0.101200,0.444348,-0.063383,0.460113
1756078099279,12105,-4.911705,-8.796896,4.779425,11.151373,0.101200,0.444348,-0.063383,0.460113
1756078099307,12133,-5.768829,-9.673173,2.509722,11.538993,0.101200,0.444348,-0.063383,0.460113
1756078099317,12143,-5.768829,-9.673173,2.509722,11.538993,0.966327,-0.035953,0.195210,0.986503
1756078099332,12158,-5.787982,-11.550227,-0.210091,12.921015,0.966327,-0.035953,0.195210,0.986503
1756078099343,12169,-4.916493,-13.561357,0.584784,14.436906,0.966327,-0.035953,0.195210,0.986503
1756078099361,12187,-4.748899,-14.293983,5.789778,16.136652,0.966327,-0.035953,0.195210,0.986503
1756078099363,12189,-4.748899,-14.293983,5.789778,16.136652,2.159289,-0.649278,0.584830,2.329403
1756078099375,12201,-6.032191,-14.686632,11.464036,19.583376,2.159289,-0.649278,0.584830,2.329403
1756078099395,12221,-6.659472,-14.830284,12.838308,20.714924,2.159289,-0.649278,0.584830,2.329403
1756078099415,12241,-5.251681,-15.208568,11.622053,19.848244,2.159289,-0.649278,0.584830,2.329403
1756078099436,12262,-3.460819,-14.413692,8.533533,17.104179,2.159289,-0.649278,0.584830,2.329403
1756078099438,12264,-3.460819,-14.413692,8.533533,17.104179,3.435209,-2.678739,0.783368,4.426055
1756078099459,12285,-3.700239,-13.259687,4.065953,14.354200,3.435209,-2.678739,0.783368,4.426055
1756078099478,12304,-3.599682,-12.546215,0.800262,13.076913,3.435209,-2.678739,0.783368,4.426055
1756078099496,12322,-2.670732,-11.320384,0.364517,11.636871,3.435209,-2.678739,0.783368,4.426055
1756078099498,12324,-2.670732,-11.320384,0.364517,11.636871,4.542950,-2.948783,0.812530,5.476671
1756078099517,12343,-3.513491,-8.069058,3.955820,9.648981,4.542950,-2.948783,0.812530,5.476671
1756078099537,12363,-5.323507,-5.559935,10.875063,13.323647,4.542950,-2.948783,0.812530,5.476671
1756078099558,12384,-5.491102,-4.444237,12.905346,14.712287,4.542950,-2.948783,0.812530,5.476671
1756078099559,12385,-5.491102,-4.444237,12.905346,14.712287,3.122687,-1.483646,0.596281,3.508266
1756078099576,12402,-2.709039,-4.966173,5.081095,7.603899,3.122687,-1.483646,0.596281,3.508266
1756078099596,12422,0.369904,-4.530428,-1.004966,4.655272,3.122687,-1.483646,0.596281,3.508266
1756078099616,12442,2.495955,-2.950255,0.594361,3.909867,3.122687,-1.483646,0.596281,3.508266
1756078099638,12464,3.793612,-1.322198,5.952584,7.181432,3.122687,-1.483646,0.596281,3.508266
1756078099641,12467,3.793612,-1.322198,5.952584,7.181432,2.839593,-1.996038,1.117195,3.646311
1756078099662,12488,3.113659,0.032920,5.176863,6.041181,2.839593,-1.996038,1.117195,3.646311
1756078099679,12505,1.878251,-0.273538,0.761955,2.045293,2.839593,-1.996038,1.117195,3.646311
1756078099698,12524,0.700304,-0.177769,-1.344943,1.526728,2.839593,-1.996038,1.117195,3.646311
1756078099701,12527,0.700304,-0.177769,-1.344943,1.526728,1.826395,-1.217330,0.469382,2.244533
1756078099718,12544,0.882263,0.463877,-1.670554,1.945333,1.826395,-1.217330,0.469382,2.244533
1756078099738,12564,2.160767,0.492607,0.350152,2.243698,1.826395,-1.217330,0.469382,2.244533
1756078099758,12584,2.160767,0.492607,0.350152,2.243698,-0.329033,0.051399,-0.039148,0.335317
1756078099761,12587,2.136825,0.372897,2.490568,3.302727,-0.329033,0.051399,-0.039148,0.335317
1756078099782,12608,2.251747,-0.378882,2.720412,3.551697,-0.329033,0.051399,-0.039148,0.335317
1756078099800,12626,2.246958,-1.077989,3.160945,4.025227,-0.329033,0.051399,-0.039148,0.335317
1756078099820,12646,1.523909,-1.504157,4.295796,4.799860,-0.329033,0.051399,-0.039148,0.335317
1756078099839,12665,0.269348,-2.141015,5.152921,5.586509,-0.329033,0.051399,-0.039148,0.335317
1756078099842,12668,0.269348,-2.141015,5.152921,5.586509,-1.761680,1.506416,-0.698413,2.420865
1756078099863,12689,-0.942118,-3.055600,5.200805,6.105133,-1.761680,1.506416,-0.698413,2.420865
1756078099880,12706,-2.393005,-4.367622,5.282207,7.259774,-1.761680,1.506416,-0.698413,2.420865
1756078099900,12726,-3.882198,-5.258265,6.196793,9.006722,-1.761680,1.506416,-0.698413,2.420865
1756078099903,12729,-3.882198,-5.258265,6.196793,9.006722,-2.649710,2.316283,-1.074984,3.679908
1756078099919,12745,-3.839103,-6.575077,6.225523,9.835012,-2.649710,2.316283,-1.074984,3.679908
1756078099940,12766,-3.211822,-7.939771,6.077083,10.501747,-2.649710,2.316283,-1.074984,3.679908
1756078099961,12787,-3.211822,-7.939771,6.077083,10.501747,-3.264367,2.399373,-1.067660,4.189628
1756078099964,12790,-3.144784,-9.337985,6.642114,11.882984,-3.264367,2.399373,-1.067660,4.189628
1756078099980,12806,-3.977966,-10.233417,7.293337,13.181039,-3.264367,2.399373,-1.067660,4.189628
1756078100001,12827,-6.209362,-11.396998,7.561488,15.020781,-3.264367,2.399373,-1.067660,4.189628
1756078100021,12847,-8.675390,-12.474389,6.144120,16.389723,-3.264367,2.399373,-1.067660,4.189628
1756078100040,12866,-8.675390,-12.474389,6.144120,16.389723,-3.623228,2.420279,-1.202017,4.519998
1756078100043,12869,-9.096769,-12.503119,4.453814,16.090857,-3.623228,2.420279,-1.202017,4.519998
1756078100061,12887,-6.252458,-12.278065,2.528876,14.008545,-3.623228,2.420279,-1.202017,4.519998
1756078100080,12906,-2.646790,-13.537415,1.930325,13.928145,-3.623228,2.420279,-1.202017,4.519998
1756078100102,12928,-3.432088,-16.156672,3.031658,16.793100,-3.623228,2.420279,-1.202017,4.519998
1756078100105,12931,-3.432088,-16.156672,3.031658,16.793100,-3.492334,2.152632,-0.559929,4.140500
1756078100121,12947,-6.774394,-15.816695,8.825626,19.337835,-3.492334,2.152632,-0.559929,4.140500
1756078100141,12967,-6.578069,-12.890981,15.926828,21.520042,-3.492334,2.152632,-0.559929,4.140500
1756078100161,12987,-6.578069,-12.890981,15.926828,21.520042,-2.692853,0.237287,-0.455533,2.741400
1756078100164,12990,-5.227739,-10.152014,9.701904,14.983978,-2.692853,0.237287,-0.455533,2.741400
1756078100180,13006,-3.369839,-9.998785,0.263961,10.554676,-2.692853,0.237287,-0.455533,2.741400
1756078100200,13026,-1.918953,-9.328408,-3.672107,10.207152,-2.692853,0.237287,-0.455533,2.741400
1756078100220,13046,-1.918953,-9.328408,-3.672107,10.207152,0.310391,0.086020,-0.100135,0.337297
1756078100224,13050,-4.217386,-7.724293,-1.905186,9.004487,0.310391,0.086020,-0.100135,0.337297
1756078100241,13067,-6.908469,-6.345233,2.538452,9.717648,0.310391,0.086020,-0.100135,0.337297
1756078100261,13087,-6.654684,-7.599795,3.778649,10.785170,0.310391,0.086020,-0.100135,0.337297
1756078100281,13107,-5.352238,-10.166379,1.523311,11.589745,0.310391,0.086020,-0.100135,0.337297
1756078100302,13128,-5.352238,-10.166379,1.523311,11.589745,-0.333161,0.404667,0.119176,0.537545
1756078100305,13131,-4.059369,-11.229404,0.029329,11.940639,-0.333161,0.404667,0.119176,0.537545
1756078100321,13147,-4.710592,-10.539874,2.390012,11.789435,-0.333161,0.404667,0.119176,0.537545
1756078100341,13167,-5.491102,-9.697116,4.003704,11.841279,-0.333161,0.404667,0.119176,0.537545
1756078100361,13187,-5.491102,-9.697116,4.003704,11.841279,-0.205995,-0.302002,0.062451,0.370863
1756078100364,13190,-4.509479,-9.237429,2.524087,10.584730,-0.205995,-0.302002,0.062451,0.370863
1756078100385,13211,-3.298013,-8.763377,0.613514,9.383500,-0.205995,-0.302002,0.062451,0.370863
1756078100403,13229,-2.416947,-8.432977,-0.377685,8.780624,-0.205995,-0.302002,0.062451,0.370863
1756078100426,13252,-2.416947,-8.432977,-0.377685,8.780624,0.155662,-0.023569,-0.009055,0.157696
1756078100434,13260,-2.991555,-8.471284,-0.559645,9.001403,0.155662,-0.023569,-0.009055,0.157696
1756078100447,13273,-4.820725,-8.145673,0.216077,9.467738,0.155662,-0.023569,-0.009055,0.157696
1756078100467,13293,-6.429629,-7.829638,1.662175,10.266751,0.155662,-0.023569,-0.009055,0.157696
1756078100488,13314,-5.778406,-7.925406,2.356493,10.087373,0.155662,-0.023569,-0.009055,0.157696
1756078100508,13334,-3.465607,-8.514380,1.456273,9.307300,0.155662,-0.023569,-0.009055,0.157696
1756078100516,13342,-3.465607,-8.514380,1.456273,9.307300,-0.219844,0.352203,-0.029428,0.416226
1756078100525,13351,-2.852691,-8.533533,0.857723,9.038513,-0.219844,0.352203,-0.029428,0.416226
1756078100549,13375,-3.379416,-8.447342,0.848146,9.137691,-0.219844,0.352203,-0.029428,0.416226
1756078100570,13396,-3.695450,-8.519168,0.603937,9.305768,-0.219844,0.352203,-0.029428,0.416226
1756078100575,13401,-3.695450,-8.519168,0.603937,9.305768,-0.134490,-0.200403,0.019707,0.242151
1756078100589,13415,-3.494337,-8.825626,0.354940,9.498845,-0.134490,-0.200403,0.019707,0.242151
1756078100603,13429,-3.374627,-9.213487,0.512958,9.825455,-0.134490,-0.200403,0.019707,0.242151
1756078100623,13449,-3.374627,-9.213487,0.512958,9.825455,-0.217181,-0.263919,-0.108657,0.358646
